100,0.0009961128234863281,0.0,0.0005464553833007812,0.0,0.0
1000,0.15946531295776367,0.041594743728637695,0.029669761657714844,0.0,0.0
5000,2.8040683269500732,1.3555316925048828,1.3212897777557373,0.020661354064941406,0.028356075286865234
100,0.002996206283569336,0.0,0.0,0.0,0.0
1000,0.16883111000061035,0.07518148422241211,0.07798647880554199,0.016092300415039062,0.002122640609741211
5000,3.7435991764068604,1.9189553260803223,1.2133598327636719,0.023239850997924805,0.013260126113891602
100,0.0022716522216796875,0.0011911392211914062,0.0011739730834960938,0.0,0.0
1000,0.1307210922241211,0.06407713890075684,0.06559586524963379,0.0,0.01689457893371582
100,0.00199127197265625,0.0,0.0,0.003044605255126953,0.0
1000,0.15989446640014648,0.06231427192687988,0.07632756233215332,0.005194664001464844,0.0009846687316894531
